Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C138,P012,Grocery,47.66,2025-01-04
C394,P040,Clothing,140.78,2025-03-22
C454,P029,Electronics,274.93,2024-10-09
C491,P009,Health & Beauty,152.28,2024-12-23
C118,P008,Health & Beauty,151.86,2024-08-12
C498,P029,Electronics,274.93,2024-11-28
C484,P047,Books,40.03,2024-11-08
C307,P043,Grocery,15.66,2024-11-02
C312,P014,Electronics,705.3,2024-12-08
C203,P018,Books,46.71,2025-03-29
C328,P019,Health & Beauty,39.38,2024-10-04
C246,P019,Health & Beauty,39.38,2024-07-24
C486,P003,Health & Beauty,123.96,2024-07-18
C047,P001,Home & Kitchen,121.58,2024-07-03
C032,P027,Grocery,47.56,2024-09-23
C418,P044,Home & Kitchen,78.81,2025-03-25
C497,P018,Books,46.71,2024-10-13
C194,P007,Clothing,110.63,2024-07-13
C219,P042,Grocery,39.25,2024-09-06
C326,P013,Health & Beauty,96.71,2024-12-23
C196,P001,Home & Kitchen,121.58,2024-11-08
C336,P016,Grocery,29.39,2025-01-15
C468,P024,Clothing,112.22,2025-01-02
C277,P030,Electronics,830.78,2025-02-23
C453,P008,Health & Beauty,151.86,2024-11-13
C222,P018,Books,46.71,2024-04-07
C323,P019,Health & Beauty,39.38,2024-05-23
C008,P013,Health & Beauty,96.71,2024-12-28
C177,P009,Health & Beauty,152.28,2024-04-14
C478,P033,Books,21.5,2024-07-30
C327,P046,Health & Beauty,95.79,2024-07-23
C385,P039,Clothing,52.46,2025-02-06
C179,P035,Clothing,145.34,2024-12-16
C257,P017,Home & Kitchen,197.59,2025-03-24
C282,P045,Health & Beauty,173.17,2024-04-18
C419,P003,Health & Beauty,123.96,2024-05-23
C049,P001,Home & Kitchen,121.58,2024-09-02
C198,P005,Books,40.32,2025-03-03
C122,P041,Health & Beauty,60.05,2025-03-02
C355,P008,Health & Beauty,151.86,2024-04-20
C308,P015,Grocery,26.46,2024-08-30
C352,P001,Home & Kitchen,121.58,2024-10-04
C077,P046,Health & Beauty,95.79,2024-05-01
C421,P015,Grocery,26.46,2024-07-16
C421,P044,Home & Kitchen,78.81,2024-12-03
C440,P026,Electronics,227.2,2024-04-28
C283,P005,Books,40.32,2024-12-05
C228,P009,Health & Beauty,152.28,2024-09-10
C396,P013,Health & Beauty,96.71,2024-04-16
C462,P017,Home & Kitchen,197.59,2024-04-16
C435,P037,Grocery,45.36,2024-08-18
C332,P022,Grocery,36.29,2025-01-07
C048,P035,Clothing,145.34,2024-08-14
C323,P023,Home & Kitchen,73.07,2024-12-25
C080,P022,Grocery,36.29,2024-11-03
C226,P036,Grocery,15.28,2024-09-18
C204,P034,Clothing,131.39,2024-05-21
C237,P030,Electronics,830.78,2024-05-02
C382,P050,Books,42.74,2025-03-14
C108,P038,Health & Beauty,30.84,2025-01-27
C445,P011,Clothing,44.35,2024-06-23
C041,P028,Grocery,24.76,2024-07-10
C305,P001,Home & Kitchen,121.58,2024-07-19
C075,P002,Clothing,195.25,2025-03-18
C185,P029,Electronics,274.93,2024-11-25
C124,P020,Grocery,31.09,2024-11-12
C207,P004,Home & Kitchen,92.17,2024-05-08
C478,P027,Grocery,47.56,2025-03-12
C370,P006,Home & Kitchen,145.28,2025-01-09
C242,P026,Electronics,227.2,2025-01-07
C188,P048,Health & Beauty,156.97,2024-09-28
C026,P009,Health & Beauty,152.28,2025-02-22
C497,P020,Grocery,31.09,2024-12-29
C417,P034,Clothing,131.39,2024-04-23
C023,P037,Grocery,45.36,2024-04-03
C003,P031,Health & Beauty,133.54,2024-04-17
C365,P019,Health & Beauty,39.38,2024-09-02
C404,P038,Health & Beauty,30.84,2024-10-18
C009,P043,Grocery,15.66,2025-01-20
C185,P035,Clothing,145.34,2025-01-08
C149,P042,Grocery,39.25,2025-01-01
C419,P010,Clothing,30.34,2024-07-14
C269,P016,Grocery,29.39,2025-01-02
C144,P031,Health & Beauty,133.54,2024-06-28
C460,P042,Grocery,39.25,2025-01-27
C199,P020,Grocery,31.09,2024-09-10
C085,P020,Grocery,31.09,2024-07-10
C428,P002,Clothing,195.25,2024-09-11
C107,P015,Grocery,26.46,2024-10-30
C394,P046,Health & Beauty,95.79,2024-12-30
C359,P026,Electronics,227.2,2025-01-09
C377,P006,Home & Kitchen,145.28,2024-12-02
C107,P026,Electronics,227.2,2024-04-11
C420,P009,Health & Beauty,152.28,2024-11-24
C112,P006,Home & Kitchen,145.28,2025-03-20
C455,P024,Clothing,112.22,2025-02-06
C428,P015,Grocery,26.46,2024-12-28
C135,P045,Health & Beauty,173.17,2024-08-30
C078,P024,Clothing,112.22,2024-09-04
C012,P046,Health & Beauty,95.79,2025-03-04
C487,P024,Clothing,112.22,2025-03-26
C033,P003,Health & Beauty,123.96,2024-12-10
C490,P027,Grocery,47.56,2025-03-28
C376,P022,Grocery,36.29,2024-06-12
C096,P001,Home & Kitchen,121.58,2024-07-16
C172,P002,Clothing,195.25,2024-08-26
C250,P034,Clothing,131.39,2024-09-11
C317,P037,Grocery,45.36,2024-05-11
C141,P022,Grocery,36.29,2024-05-10
C394,P040,Clothing,140.78,2024-04-12
C288,P037,Grocery,45.36,2024-11-15
C399,P029,Electronics,274.93,2024-04-25
C170,P022,Grocery,36.29,2024-10-09
C493,P026,Electronics,227.2,2024-11-11
C170,P035,Clothing,145.34,2024-07-03
C486,P038,Health & Beauty,30.84,2024-04-28
C343,P013,Health & Beauty,96.71,2024-12-09
C169,P021,Health & Beauty,41.17,2025-01-19
C128,P020,Grocery,31.09,2024-05-14
C311,P048,Health & Beauty,156.97,2024-06-07
C120,P020,Grocery,31.09,2024-08-24
C356,P027,Grocery,47.56,2025-02-21
C058,P042,Grocery,39.25,2024-12-22
C172,P001,Home & Kitchen,121.58,2024-04-23
C006,P012,Grocery,47.66,2024-07-22
C062,P015,Grocery,26.46,2024-11-28
C341,P029,Electronics,274.93,2024-10-07
C129,P028,Grocery,24.76,2024-11-27
C295,P018,Books,46.71,2024-12-15
C103,P025,Clothing,143.67,2024-07-16
C486,P038,Health & Beauty,30.84,2025-03-21
C205,P046,Health & Beauty,95.79,2025-03-01
C500,P007,Clothing,110.63,2024-08-26
C198,P040,Clothing,140.78,2024-09-13
C342,P031,Health & Beauty,133.54,2024-12-17
C441,P040,Clothing,140.78,2025-02-22
C145,P038,Health & Beauty,30.84,2024-10-08
C276,P013,Health & Beauty,96.71,2025-03-18
C112,P017,Home & Kitchen,197.59,2024-12-07
C260,P036,Grocery,15.28,2024-07-19
C259,P047,Books,40.03,2024-05-28
C452,P022,Grocery,36.29,2024-04-17
C203,P043,Grocery,15.66,2024-06-14
C027,P016,Grocery,29.39,2025-02-13
C310,P020,Grocery,31.09,2024-05-18
C384,P038,Health & Beauty,30.84,2024-12-25
C498,P021,Health & Beauty,41.17,2024-08-01
C209,P049,Books,17.03,2024-08-26
C024,P029,Electronics,274.93,2024-10-04
C498,P004,Home & Kitchen,92.17,2024-08-25
C025,P050,Books,42.74,2024-07-03
C009,P037,Grocery,45.36,2024-11-19
C169,P040,Clothing,140.78,2024-09-23
C009,P037,Grocery,45.36,2024-04-02
C256,P022,Grocery,36.29,2024-07-24
C458,P017,Home & Kitchen,197.59,2024-07-27
C016,P042,Grocery,39.25,2025-02-10
C113,P010,Clothing,30.34,2024-12-07
C201,P048,Health & Beauty,156.97,2024-07-03
C261,P039,Clothing,52.46,2025-02-03
C372,P030,Electronics,830.78,2024-07-16
C277,P049,Books,17.03,2024-10-11
C465,P025,Clothing,143.67,2024-05-22
C328,P026,Electronics,227.2,2025-01-12
C146,P048,Health & Beauty,156.97,2025-03-30
C088,P024,Clothing,112.22,2024-10-30
C294,P004,Home & Kitchen,92.17,2024-09-18
C021,P032,Grocery,15.89,2025-01-19
C472,P010,Clothing,30.34,2025-01-30
C487,P044,Home & Kitchen,78.81,2024-09-05
C094,P006,Home & Kitchen,145.28,2025-03-23
C107,P022,Grocery,36.29,2025-02-14
C274,P015,Grocery,26.46,2024-09-17
C088,P006,Home & Kitchen,145.28,2024-09-15
C099,P006,Home & Kitchen,145.28,2024-09-03
C333,P038,Health & Beauty,30.84,2024-12-06
C357,P048,Health & Beauty,156.97,2024-08-24
C030,P034,Clothing,131.39,2024-06-02
C285,P009,Health & Beauty,152.28,2024-08-08
C495,P017,Home & Kitchen,197.59,2024-12-07
C153,P047,Books,40.03,2024-08-08
C278,P027,Grocery,47.56,2024-08-15
C017,P010,Clothing,30.34,2025-03-07
C223,P042,Grocery,39.25,2025-01-16
C077,P045,Health & Beauty,173.17,2024-10-23
C465,P009,Health & Beauty,152.28,2024-08-28
C157,P006,Home & Kitchen,145.28,2024-11-10
C124,P048,Health & Beauty,156.97,2024-08-16
C370,P049,Books,17.03,2025-02-23
C028,P039,Clothing,52.46,2024-05-04
C345,P009,Health & Beauty,152.28,2024-04-03
C185,P046,Health & Beauty,95.79,2025-01-03
C106,P046,Health & Beauty,95.79,2024-09-07
C033,P017,Home & Kitchen,197.59,2024-04-28
C132,P003,Health & Beauty,123.96,2024-11-08
C404,P018,Books,46.71,2024-10-03
C046,P043,Grocery,15.66,2024-05-18
C455,P041,Health & Beauty,60.05,2024-07-15
C413,P033,Books,21.5,2024-07-11
C370,P034,Clothing,131.39,2024-05-09
C017,P039,Clothing,52.46,2025-02-26
C054,P038,Health & Beauty,30.84,2024-12-05
C204,P001,Home & Kitchen,121.58,2024-05-06
C470,P016,Grocery,29.39,2025-01-14
C219,P047,Books,40.03,2024-10-20
C048,P003,Health & Beauty,123.96,2025-02-04
C060,P015,Grocery,26.46,2025-01-15
C021,P042,Grocery,39.25,2025-03-18
C396,P036,Grocery,15.28,2025-03-14
C287,P018,Books,46.71,2024-07-16
C059,P016,Grocery,29.39,2024-12-30
C329,P013,Health & Beauty,96.71,2025-03-21
C473,P004,Home & Kitchen,92.17,2024-11-17
C168,P039,Clothing,52.46,2025-03-04
C436,P018,Books,46.71,2024-11-09
C387,P015,Grocery,26.46,2024-08-29
C389,P040,Clothing,140.78,2024-07-25
C431,P001,Home & Kitchen,121.58,2025-01-09
C240,P036,Grocery,15.28,2025-02-22
C392,P036,Grocery,15.28,2024-11-22
C234,P009,Health & Beauty,152.28,2025-02-13
C059,P017,Home & Kitchen,197.59,2025-03-16
C098,P001,Home & Kitchen,121.58,2024-08-18
C046,P006,Home & Kitchen,145.28,2024-12-26
C038,P011,Clothing,44.35,2024-08-04
C029,P043,Grocery,15.66,2024-05-31
C298,P014,Electronics,705.3,2024-04-20
C071,P045,Health & Beauty,173.17,2024-12-28
C210,P041,Health & Beauty,60.05,2024-05-15
C090,P004,Home & Kitchen,92.17,2024-06-28
C499,P038,Health & Beauty,30.84,2024-06-27
C078,P005,Books,40.32,2024-12-16
C326,P040,Clothing,140.78,2025-01-10
C358,P024,Clothing,112.22,2024-06-20
C371,P025,Clothing,143.67,2024-09-13
C452,P009,Health & Beauty,152.28,2024-11-17
C228,P049,Books,17.03,2025-03-24
C396,P002,Clothing,195.25,2025-03-21
C259,P045,Health & Beauty,173.17,2024-11-10
C321,P002,Clothing,195.25,2025-03-11
C286,P011,Clothing,44.35,2024-12-26
C448,P031,Health & Beauty,133.54,2024-09-24
C139,P037,Grocery,45.36,2024-11-28
C242,P026,Electronics,227.2,2025-02-25
C249,P030,Electronics,830.78,2025-01-18
C439,P009,Health & Beauty,152.28,2024-10-21
C016,P004,Home & Kitchen,92.17,2024-06-18
C062,P021,Health & Beauty,41.17,2024-10-12
C442,P026,Electronics,227.2,2024-12-03
C470,P049,Books,17.03,2024-04-12
C378,P022,Grocery,36.29,2025-02-13
C325,P021,Health & Beauty,41.17,2024-11-04
C361,P015,Grocery,26.46,2024-08-11
C263,P026,Electronics,227.2,2024-07-04
C198,P043,Grocery,15.66,2024-07-29
C493,P031,Health & Beauty,133.54,2024-12-09
C226,P003,Health & Beauty,123.96,2025-01-28
C220,P038,Health & Beauty,30.84,2024-12-14
C464,P045,Health & Beauty,173.17,2024-12-11
C336,P032,Grocery,15.89,2024-04-03
C284,P042,Grocery,39.25,2024-11-11
C271,P032,Grocery,15.89,2024-08-26
C204,P011,Clothing,44.35,2024-12-20
C334,P039,Clothing,52.46,2025-02-05
C446,P013,Health & Beauty,96.71,2024-10-15
C263,P025,Clothing,143.67,2024-09-04
C034,P049,Books,17.03,2024-05-15
C220,P010,Clothing,30.34,2024-08-23
C493,P043,Grocery,15.66,2025-01-28
C188,P041,Health & Beauty,60.05,2024-06-13
C175,P028,Grocery,24.76,2024-06-08
C391,P033,Books,21.5,2024-07-04
C290,P026,Electronics,227.2,2024-06-04
C084,P003,Health & Beauty,123.96,2024-07-06
C199,P031,Health & Beauty,133.54,2024-06-01
C406,P008,Health & Beauty,151.86,2025-02-15
C227,P004,Home & Kitchen,92.17,2024-09-29
C052,P001,Home & Kitchen,121.58,2024-04-18
C452,P007,Clothing,110.63,2024-12-17
C438,P011,Clothing,44.35,2024-08-15
C045,P042,Grocery,39.25,2024-06-19
C198,P018,Books,46.71,2024-12-14
C376,P030,Electronics,830.78,2024-05-18
C454,P027,Grocery,47.56,2024-07-22
C278,P027,Grocery,47.56,2024-05-06
C091,P011,Clothing,44.35,2024-10-22
C433,P040,Clothing,140.78,2024-12-25
C118,P014,Electronics,705.3,2024-09-13
C064,P013,Health & Beauty,96.71,2024-12-21
C390,P034,Clothing,131.39,2024-12-14
C288,P041,Health & Beauty,60.05,2024-04-22
C026,P004,Home & Kitchen,92.17,2024-12-07
C439,P005,Books,40.32,2024-06-26
C149,P039,Clothing,52.46,2025-01-04
C156,P048,Health & Beauty,156.97,2024-05-18
C255,P027,Grocery,47.56,2024-05-22
C460,P031,Health & Beauty,133.54,2025-02-09
C165,P025,Clothing,143.67,2025-02-28
C336,P027,Grocery,47.56,2024-04-01
C322,P005,Books,40.32,2025-01-22
C479,P021,Health & Beauty,41.17,2024-11-23
C308,P037,Grocery,45.36,2025-01-26
C292,P010,Clothing,30.34,2024-12-27
C223,P044,Home & Kitchen,78.81,2024-09-06
C129,P035,Clothing,145.34,2024-04-14
C148,P034,Clothing,131.39,2024-08-12
C085,P036,Grocery,15.28,2024-07-21
C196,P036,Grocery,15.28,2024-11-08
C344,P031,Health & Beauty,133.54,2024-10-25
C245,P016,Grocery,29.39,2025-03-11
C005,P042,Grocery,39.25,2025-02-02
C097,P043,Grocery,15.66,2024-04-13
C383,P045,Health & Beauty,173.17,2024-12-18
C243,P043,Grocery,15.66,2024-12-09
C284,P041,Health & Beauty,60.05,2024-07-28
C183,P038,Health & Beauty,30.84,2025-02-14
C483,P033,Books,21.5,2025-01-24
C172,P012,Grocery,47.66,2024-04-24
C185,P033,Books,21.5,2024-07-07
C006,P039,Clothing,52.46,2025-01-12
C054,P022,Grocery,36.29,2025-01-15
C309,P031,Health & Beauty,133.54,2024-08-01
C119,P043,Grocery,15.66,2024-07-22
C042,P026,Electronics,227.2,2024-08-19
C079,P004,Home & Kitchen,92.17,2025-02-19
C420,P017,Home & Kitchen,197.59,2025-02-11
C267,P015,Grocery,26.46,2024-11-07
C160,P029,Electronics,274.93,2024-04-10
C307,P002,Clothing,195.25,2024-10-19
C174,P020,Grocery,31.09,2024-10-28
C128,P045,Health & Beauty,173.17,2024-09-01
C231,P015,Grocery,26.46,2024-10-19
C026,P017,Home & Kitchen,197.59,2025-03-24
C017,P050,Books,42.74,2024-10-07
C158,P003,Health & Beauty,123.96,2024-05-08
C017,P021,Health & Beauty,41.17,2024-05-15
C398,P013,Health & Beauty,96.71,2025-02-10
C429,P033,Books,21.5,2024-08-09
C496,P045,Health & Beauty,173.17,2024-09-02
C205,P012,Grocery,47.66,2024-09-25
C109,P014,Electronics,705.3,2024-08-17
C389,P024,Clothing,112.22,2024-08-02
C157,P028,Grocery,24.76,2024-11-08
C282,P030,Electronics,830.78,2024-04-18
C429,P030,Electronics,830.78,2024-04-13
C160,P006,Home & Kitchen,145.28,2024-11-04
C269,P010,Clothing,30.34,2025-02-02
C417,P006,Home & Kitchen,145.28,2024-10-07
C268,P025,Clothing,143.67,2025-03-06
C187,P002,Clothing,195.25,2024-09-11
C123,P016,Grocery,29.39,2025-03-14
C048,P010,Clothing,30.34,2025-03-22
C324,P024,Clothing,112.22,2024-11-17
C103,P039,Clothing,52.46,2025-03-14
C305,P019,Health & Beauty,39.38,2024-09-04
C394,P003,Health & Beauty,123.96,2024-07-28
C397,P036,Grocery,15.28,2024-05-24
C417,P043,Grocery,15.66,2024-12-27
C195,P021,Health & Beauty,41.17,2025-02-07
C431,P028,Grocery,24.76,2024-06-29
C405,P011,Clothing,44.35,2024-10-28
C196,P010,Clothing,30.34,2025-01-19
C042,P005,Books,40.32,2024-05-25
C085,P023,Home & Kitchen,73.07,2025-01-29
C227,P021,Health & Beauty,41.17,2024-09-27
C147,P016,Grocery,29.39,2024-12-19
C468,P016,Grocery,29.39,2024-09-15
C092,P047,Books,40.03,2024-08-28
C281,P031,Health & Beauty,133.54,2024-09-15
C066,P039,Clothing,52.46,2025-02-23
C152,P001,Home & Kitchen,121.58,2024-12-11
C086,P040,Clothing,140.78,2024-11-02
C176,P024,Clothing,112.22,2024-12-16
C474,P047,Books,40.03,2024-04-03
C498,P047,Books,40.03,2024-10-03
C113,P048,Health & Beauty,156.97,2024-10-11
C272,P013,Health & Beauty,96.71,2024-07-29
C207,P046,Health & Beauty,95.79,2025-01-28
C249,P040,Clothing,140.78,2024-08-23
C023,P041,Health & Beauty,60.05,2024-10-06
C112,P008,Health & Beauty,151.86,2024-10-11
C027,P031,Health & Beauty,133.54,2024-04-05
C490,P021,Health & Beauty,41.17,2024-12-01
C241,P029,Electronics,274.93,2024-05-07
C060,P017,Home & Kitchen,197.59,2024-10-12
C414,P031,Health & Beauty,133.54,2024-04-12
C327,P012,Grocery,47.66,2025-03-19
C108,P025,Clothing,143.67,2025-02-10
C102,P019,Health & Beauty,39.38,2024-08-04
C061,P041,Health & Beauty,60.05,2024-10-23
C147,P015,Grocery,26.46,2024-07-07
C229,P030,Electronics,830.78,2024-04-29
C098,P004,Home & Kitchen,92.17,2024-12-02
C106,P025,Clothing,143.67,2024-12-02
C069,P037,Grocery,45.36,2025-01-11
C010,P015,Grocery,26.46,2024-11-15
C309,P006,Home & Kitchen,145.28,2024-11-21
C140,P030,Electronics,830.78,2024-11-01
C118,P034,Clothing,131.39,2024-11-13
C326,P004,Home & Kitchen,92.17,2024-09-13
C041,P029,Electronics,274.93,2024-06-26
C004,P012,Grocery,47.66,2024-07-06
C358,P047,Books,40.03,2025-01-13
C105,P014,Electronics,705.3,2024-12-20
C031,P010,Clothing,30.34,2024-07-08
C168,P042,Grocery,39.25,2025-01-10
C359,P033,Books,21.5,2024-12-05
C449,P011,Clothing,44.35,2025-01-18
C205,P025,Clothing,143.67,2024-11-07
C492,P036,Grocery,15.28,2024-08-24
C227,P030,Electronics,830.78,2024-07-08
C209,P012,Grocery,47.66,2025-02-16
C279,P010,Clothing,30.34,2024-10-17
C316,P003,Health & Beauty,123.96,2025-01-03
C245,P026,Electronics,227.2,2024-05-20
C130,P017,Home & Kitchen,197.59,2024-05-09
C263,P016,Grocery,29.39,2024-12-15
C434,P016,Grocery,29.39,2025-02-10
C224,P033,Books,21.5,2024-06-29
C325,P009,Health & Beauty,152.28,2024-05-05
C348,P004,Home & Kitchen,92.17,2024-08-06
C134,P022,Grocery,36.29,2025-02-05
C180,P013,Health & Beauty,96.71,2024-12-23
C211,P045,Health & Beauty,173.17,2024-05-31
C085,P028,Grocery,24.76,2024-12-01
C032,P045,Health & Beauty,173.17,2025-03-31
C352,P034,Clothing,131.39,2024-05-10
C441,P011,Clothing,44.35,2024-11-06
C044,P029,Electronics,274.93,2025-02-01
C021,P030,Electronics,830.78,2025-01-01
C408,P015,Grocery,26.46,2025-02-24
C118,P015,Grocery,26.46,2024-11-16
C088,P040,Clothing,140.78,2024-06-05
C279,P042,Grocery,39.25,2024-06-09
C067,P046,Health & Beauty,95.79,2024-11-04
C265,P033,Books,21.5,2025-03-27
C415,P032,Grocery,15.89,2024-09-03
C029,P048,Health & Beauty,156.97,2024-06-07
C028,P005,Books,40.32,2024-11-07
C360,P046,Health & Beauty,95.79,2024-12-08
C025,P027,Grocery,47.56,2024-07-03
C062,P010,Clothing,30.34,2024-09-18
C429,P010,Clothing,30.34,2024-06-23
C264,P004,Home & Kitchen,92.17,2024-11-22
C322,P008,Health & Beauty,151.86,2025-02-28
C169,P006,Home & Kitchen,145.28,2024-11-07
C154,P037,Grocery,45.36,2024-05-14
C484,P035,Clothing,145.34,2024-06-02
C423,P019,Health & Beauty,39.38,2024-10-23
C447,P017,Home & Kitchen,197.59,2024-11-24
C314,P048,Health & Beauty,156.97,2024-04-14
C485,P047,Books,40.03,2025-01-13
C016,P046,Health & Beauty,95.79,2024-05-18
C382,P050,Books,42.74,2024-08-25
C327,P042,Grocery,39.25,2024-12-10
C083,P035,Clothing,145.34,2024-05-28
C483,P003,Health & Beauty,123.96,2024-04-14
C370,P009,Health & Beauty,152.28,2024-05-05
C164,P003,Health & Beauty,123.96,2024-08-25
C353,P011,Clothing,44.35,2024-05-13
C058,P008,Health & Beauty,151.86,2024-08-31
C105,P034,Clothing,131.39,2024-11-29
C267,P043,Grocery,15.66,2024-10-23
C437,P015,Grocery,26.46,2024-09-09
C005,P020,Grocery,31.09,2024-11-29
C245,P038,Health & Beauty,30.84,2024-06-11
C152,P028,Grocery,24.76,2024-10-26
C063,P030,Electronics,830.78,2024-12-02
C148,P010,Clothing,30.34,2025-01-18
C105,P025,Clothing,143.67,2024-04-16
C279,P047,Books,40.03,2024-06-02
C167,P046,Health & Beauty,95.79,2024-12-21
C138,P003,Health & Beauty,123.96,2024-04-02
C141,P041,Health & Beauty,60.05,2024-07-12
C216,P010,Clothing,30.34,2024-04-29
C265,P030,Electronics,830.78,2024-04-01
C455,P027,Grocery,47.56,2024-04-25
C039,P034,Clothing,131.39,2024-08-21
C426,P050,Books,42.74,2024-06-23
C169,P032,Grocery,15.89,2024-05-10
C210,P026,Electronics,227.2,2024-05-31
C358,P009,Health & Beauty,152.28,2024-04-01
C026,P032,Grocery,15.89,2024-04-04
C068,P035,Clothing,145.34,2025-03-24
C235,P006,Home & Kitchen,145.28,2024-10-16
C167,P033,Books,21.5,2024-11-14
C497,P042,Grocery,39.25,2024-05-03
C363,P029,Electronics,274.93,2024-07-29
C188,P039,Clothing,52.46,2025-02-01
C084,P014,Electronics,705.3,2024-10-12
C242,P041,Health & Beauty,60.05,2025-02-10
C396,P034,Clothing,131.39,2025-01-17
C088,P047,Books,40.03,2025-03-16
C484,P001,Home & Kitchen,121.58,2024-07-17
C072,P044,Home & Kitchen,78.81,2024-08-15
C441,P040,Clothing,140.78,2024-07-10
C460,P050,Books,42.74,2024-07-18
C202,P047,Books,40.03,2024-05-12
C066,P005,Books,40.32,2024-08-15
C359,P044,Home & Kitchen,78.81,2024-11-12
C224,P042,Grocery,39.25,2024-04-11
C308,P037,Grocery,45.36,2024-05-05
C033,P033,Books,21.5,2024-10-31
C190,P026,Electronics,227.2,2024-10-30
C488,P037,Grocery,45.36,2025-01-24
C017,P017,Home & Kitchen,197.59,2024-05-16
C051,P018,Books,46.71,2024-04-08
C164,P049,Books,17.03,2024-08-27
C402,P008,Health & Beauty,151.86,2024-05-04
C109,P012,Grocery,47.66,2024-08-23
C171,P043,Grocery,15.66,2024-06-01
C156,P005,Books,40.32,2024-12-04
C041,P027,Grocery,47.56,2025-02-13
C393,P023,Home & Kitchen,73.07,2024-07-22
C111,P019,Health & Beauty,39.38,2025-03-07
C053,P029,Electronics,274.93,2025-03-04
C385,P029,Electronics,274.93,2025-01-26
C085,P018,Books,46.71,2024-06-29
C411,P008,Health & Beauty,151.86,2024-11-29
C256,P003,Health & Beauty,123.96,2025-02-12
C042,P033,Books,21.5,2024-12-17
C019,P048,Health & Beauty,156.97,2024-11-02
C370,P050,Books,42.74,2024-04-27
C375,P009,Health & Beauty,152.28,2024-09-28
C143,P039,Clothing,52.46,2024-09-05
C489,P026,Electronics,227.2,2024-07-18
C328,P021,Health & Beauty,41.17,2024-07-15
C099,P010,Clothing,30.34,2024-09-19
C179,P034,Clothing,131.39,2024-05-05
C156,P048,Health & Beauty,156.97,2024-09-14
C082,P010,Clothing,30.34,2024-07-19
C415,P016,Grocery,29.39,2024-06-01
C032,P002,Clothing,195.25,2025-01-05
C201,P009,Health & Beauty,152.28,2025-03-24
C150,P042,Grocery,39.25,2024-06-05
C399,P039,Clothing,52.46,2025-01-15
C033,P041,Health & Beauty,60.05,2025-01-16
C317,P049,Books,17.03,2025-01-08
C244,P027,Grocery,47.56,2024-06-24
C134,P029,Electronics,274.93,2024-05-05
C114,P012,Grocery,47.66,2024-09-19
C450,P017,Home & Kitchen,197.59,2024-10-18
C469,P033,Books,21.5,2024-10-21
C363,P016,Grocery,29.39,2024-11-06
C318,P015,Grocery,26.46,2024-04-01
C316,P033,Books,21.5,2024-11-22
C002,P046,Health & Beauty,95.79,2024-12-31
C469,P037,Grocery,45.36,2025-03-22
C351,P035,Clothing,145.34,2024-06-22
C145,P004,Home & Kitchen,92.17,2024-05-12
C082,P038,Health & Beauty,30.84,2024-08-17
C299,P008,Health & Beauty,151.86,2024-10-30
C184,P045,Health & Beauty,173.17,2025-02-18
C121,P009,Health & Beauty,152.28,2024-09-25
C245,P042,Grocery,39.25,2025-02-17
C248,P033,Books,21.5,2025-02-06
C143,P038,Health & Beauty,30.84,2024-07-19
C492,P031,Health & Beauty,133.54,2024-10-12
C224,P013,Health & Beauty,96.71,2025-02-03
C315,P032,Grocery,15.89,2024-11-12
C151,P028,Grocery,24.76,2024-07-18
C198,P024,Clothing,112.22,2024-09-05
C041,P017,Home & Kitchen,197.59,2024-07-29
